"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1139106750488","","","","","","","","","","46.9643898010254","","","","50.5606384277344","","46.7269706726074","","","46.5191802978516","","",
"American Samoa","ASM","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","12.6132497787476","","","","","","16.6000003814697","","","","","","","","","","22.6000003814697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","21.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.364990234375","34.2044906616211","35.7297897338867","36.7352409362793","39.3568687438965","40.5558280944824","41.795711517334","42.7026596069336","46.461971282959","41.6412010192871","44.2573318481445","45.3547706604004","46.4734306335449","47.6669883728027","48.3026695251465","49.6182403564453","51.5605506896973","","",
"Austria","AUT","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","2.55789995193481","","","","","","","","","","3.24651002883911","","","","","","","","","","6.10451984405518","","","","","","","","","","","","","","23.8370304107666","","23.867000579834","23.595760345459","25.6225490570068","26.1673908233643","26.338830947876","26.9906406402588","27.8275604248047","27.9757099151611","29.1428203582764","29.9815807342529","30.6283702850342","","32.1179618835449","","","",
"Azerbaijan","AZE","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5963592529297","","","","","","","","29.6719398498535","29.7996292114258","29.8219203948975","29.9682292938232","30.0022201538086","30.0363502502441","30.0366497039795","30.0571193695068","30.0416603088379","30.0917091369629","30.0558700561523","30.0552501678467","30.0201396942139","","","",
"Burundi","BDI","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","5.17800998687744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.205659866333","","29.3872299194336","30.6177597045898","31.7404499053955","32.1562805175781","32.7122497558594","32.9851608276367","32.8034515380859","33.2611503601074","33.7627182006836","36.3806114196777","","37.0678596496582","","","",
"Benin","BEN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","0.300040006637573","","","","","","","","","","","","","1.30313003063202","","","","","","","","","","2.16149997711182","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83583998680115","0.267089992761612","","","","","","","0","","","","3.01021003723145","","","","",
"Bangladesh","BGD","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","0.860329985618591","","","","","","","1.27348005771637","","","","","","","","","","","","","","","","","","","","4.2086501121521","","","","","","","","","","10.2457599639893","10.507209777832","9.41856002807617","10.2895097732544","13.9909801483154","14.3473196029663","14.9236602783203","15.5677995681763","16.2052707672119","","","",
"Bulgaria","BGR","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","5.48691987991333","","","","","","","","","","","","","","","","","15.0390901565552","","","","","","","","","18.0455703735352","","","","","19.5046501159668","19.8160705566406","20.1886596679688","20.5309906005859","20.7176494598389","20.8099594116211","21.5111198425293","22.9197101593018","24.063060760498","24.4709796905518","24.6281509399414","24.7128791809082","","","26.0534706115723","","",
"Bahrain","BHR","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","3.77607989311218","","","","","","","","","","","","","","","","","","","","10.3000001907349","","","","","","","","","","","","","","","","","","","21.2629508972168","","","","","","23.9291496276855","24.4504508972168","32.3650703430176","","32.736141204834","","",
"Bahamas, The","BHS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","","","","","","","","","","19.1762504577637","","","","","","","","","","31.2580509185791","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.22542953491211","9.84786033630371","","","11.3008403778076","11.4720802307129","11.8764600753784","","11.8616600036621","","13.6857299804688","","",
"Belarus","BLR","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","5.34779977798462","","","","","","","","","","","","","","","","","","","12.4812498092651","","","","","","","","","","","","","","","","","","","","63.0373191833496","","","","","","","","","","73.7667007446289","","","",
"Belize","BLZ","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","1.39274001121521","","","","","","","","","","2.29999995231628","","","","","","","","","","","6.69950008392334","","","","","","","","","","","","","","11.0540399551392","","","","","15.4331197738647","","","","","","","","","","21.222240447998","","",
"Bermuda","BMU","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","7.40000009536743","","","","","","","","","","","","","","","","","","","","","18.3646697998047","","","","","","","","","53.4974784851074","","","","","","","","","","51.0059700012207","","","","","","54.7408485412598","","","","","","",
"Bolivia","BOL","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8133897781372","","","","","","","","","16.8349895477295","","","","","20.9168796539307","","20.535120010376","22.7695903778076","","","24.0322399139404","","","26.620979309082","","","","31.0992298126221","31.4803104400635","","",
"Brazil","BRA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Barbados","BRB","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","1.20000004768372","","","","","","","","","","3.35552000999451","","","","","","","","","","","","","","","","","","","","15.6818504333496","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","3.05421996116638","","","","","","","","","","9.45296001434326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.781810760498","","","","","","","","","","","",
"Bhutan","BTN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38001012802124","","","","","11.0007400512695","","","","","",
"Botswana","BWA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","0.640380024909973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","0.191770002245903","","","","","","","","","","","","","2.07482004165649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","30.8999996185303","","","","","35.2925300598145","","","","","","","","","","","","","","","","","","","","","","","","","55.9819297790527","","","","","59.640308380127","","","","","60.4142990112305","","","","","","",
"Central Europe and the Baltics","CEB","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","10.7795696258545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6509704589844","36.1044883728027","36.4034004211426","37.760368347168","","","","","","","","","","",
"Channel Islands","CHI","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","1.01745998859406","","","","","","","","2","","","","","","","","","","4.26802015304565","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.69999980926514","","","","","","","","","","10.7375602722168","","","","","","","","","","","","","","","","5.97417020797729","","","","","","","","",
"Cameroon","CMR","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","0.268610000610352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.94131004810333","","","13.5078096389771","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","2.94641995429993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6269798278809","22.5394897460938","","",
"Comoros","COM","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8696203231812","","","","","","","",
"Costa Rica","CRI","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Caribbean small states","CSS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.35904026031494","","","","","","","","","","30.6934604644775","","","","","","","","","","",
"Curacao","CUW","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","2.90000009536743","","","","","","","","","","","","","","","","","","","14.115650177002","","","","","","","","","","","","","","","31.1855907440186","39.7559509277344","37.7236709594727","45.1990814208984","45.169979095459","","","","","","54.7882804870605","54.8526992797852","","","","","","","",
"Cyprus","CYP","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0170192718506","","","","","","","","","","","","27.6797199249268","27.296329498291","28.5707092285156","30.9415702819824","31.2834701538086","30.8750190734863","32.5500411987305","34.0431900024414","35.6713409423828","35.7547416687012","37.2242889404297","36.899299621582","38.2378196716309","","39.1658592224121","","40.1196594238281","","",
"Czechia","CZE","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60324001312256","","","","","","","","","","","","","","","14.0790796279907","14.0937299728394","14.6193599700928","15.717679977417","16.9054698944092","18.1758708953857","19.0093002319336","19.9570407867432","18.9672508239746","19.5305309295654","20.2412490844727","","","","","","",
"Germany","DEU","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1606197357178","27.7127704620361","28.8160705566406","29.8395595550537","30.2569007873535","31.1494998931885","31.7936401367188","32.3349189758301","33.4242095947266","34.4100914001465","35.6527214050293","","35.5881805419922","","39.5349617004395","","",
"Djibouti","DJI","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6870708465576","32.2839317321777","32.9676818847656","33.294189453125","34.8797302246094","35.7636909484863","","37.1166496276855","","38.0218505859375","","",
"Dominican Republic","DOM","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5186195373535","","","","","","",
"Algeria","DZA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4476299285889","10.9389495849609","11.0747900009155","11.3620500564575","10.6737604141235","12.0028495788574","12.7312202453613","11.7284297943115","13.6028995513916","13.4826698303223","13.9573402404785","","","13.9266004562378","14.6871795654297","14.2914199829102",
"Egypt, Arab Rep.","EGY","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.62553977966309","","","","","","","","","","6.47482013702393","","","","","","","","","","16.4160709381104","","","","","","","","","","","12.9849700927734","","","","","",
"Euro area","EMU","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7099800109863","23.3822193145752","23.6973991394043","24.2386608123779","24.5520896911621","24.9321708679199","25.7000102996826","26.5146598815918","26.9708194732666","","28.9789295196533","29.2910804748535","29.8358497619629","","31.1615695953369","","33.5425910949707","","",
"Estonia","EST","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8631401062012","","","","","","","","","","","","","","","","","","","","48.5894203186035","","",
"Ethiopia","ETH","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38386988639832","","","","5.89541006088257","","","","","","","","","","","",
"European Union","EUU","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","13.8000001907349","","","","","15.3638401031494","","","","","","","","","","","","","","","","","","","","","","","34.354549407959","34.8222808837891","35.0964317321777","","36.2037696838379","","37.5727500915527","","","",
"Fiji","FJI","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.57577037811279","","","","","","","","","","","15.9138898849487","","","","","","","","","","","","","","","",
"France","FRA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4315395355225","","","","","","","","","","","","","","19.9048099517822","20.637279510498","","22.6165199279785","23.0357608795166","22.5689392089844","24.5197200775146","25.2229690551758","26.0628604888916","27.3704700469971","28.6629791259766","30.495080947876","29.6249599456787","30.2273502349854","","32.3046112060547","","","",
"Faroe Islands","FRO","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5697002410889","33.811710357666","33.0590400695801","36.9503593444824","","","","","","","","","","",
"Georgia","GEO","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3394203186035","","","","","","","","","","49.6711807250977","","49.4118804931641","","51.034538269043","59.2362289428711","","57.004451751709","","","54.0724792480469",
"Ghana","GHA","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","0.400000005960464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3409900665283","","","","","","","","","","","","",
"Gibraltar","GIB","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.93643999099731","","","","","","","","","","","","","","4.99931001663208","","","","5.39379978179932","","","","6.46050977706909","","","","",
"Gambia, The","GMB","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","0.215719997882843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.03147029876709","","","","","","","",
"Guinea-Bissau","GNB","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
