"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Congo, Rep.","COG","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","28.1766300201416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9914169311523","","","","","","","",
"Colombia","COL","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.9269485473633","","","","","","","","","69.3399963378906","69.7399978637695","70.7600021362305","71.5500030517578","69.5107498168945","70.9887008666992","72.0699996948242","71.7300033569336","72.3000030517578","73.0500030517578","73.620002746582","74.5299987792969","75.4000015258789","76.0100021362305","77.0299987792969","77.7699966430664","78.8899993896484","79.9100036621094","81.4199981689453","81.6900024414062","",
"Comoros","COM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9224090576172","","","","","","","",
"Costa Rica","CRI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","34.7528610229492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.25","75.4700012207031","75.5899963378906","77.2399978637695","76.4499969482422","77.7099990844727","78.6800003051758","79.2099990844727","79","79.7099990844727","79.8499984741211","80.9599990844727","81.1800003051758","80.9300003051758","80.9599990844727","81.5100021362305","81.75","82.7600021362305","82.8899993896484","83.7600021362305","",
"Caribbean small states","CSS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9374084472656","","","","","","","","","","91.1946105957031","","","","","","","91.9494781494141","","","",
"Curacao","CUW","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3997497558594","","",
"Cayman Islands","CYM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0314865112305","98.8484191894531","98.8535766601562","97.2249984741211","98.8725433349609","","","","","","99.7770080566406","99.028923034668","","","","","","","",
"Cyprus","CYP","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8818817138672","","","","","","","","","","","","89.1342391967773","91.6950073242188","92.5325698852539","92.6240234375","92.5093536376953","92.5257568359375","93.1290664672852","94.773063659668","94.037727355957","94.3619384765625","93.9071578979492","93.8923110961914","95.0117797851562","","95.5756072998047","","95.987190246582","","",
"Czechia","CZE","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8801422119141","99.8818817138672","99.8673782348633","99.8665313720703","99.8743362426758","99.864501953125","99.8713989257812","99.8489685058594","99.8542098999023","99.849983215332","99.8392105102539","99.8783798217773","","99.8614807128906","","","",
"Germany","DEU","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","","100","","100","","",
"Djibouti","DJI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2820701599121","","","","","",
"Dominica","DMA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4364700317383","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","18.2999992370605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7999992370605","56.0200004577637","57.7000007629395","59.3400001525879","61.4700012207031","60.4900016784668","61.9900016784668","63.7400016784668","62.3699989318848","64.0999984741211","64.9899978637695","66.2600021362305","66.8499984741211","67.3099975585938","69.0800018310547","69.5100021362305","70.25","70.9599990844727","71.9499969482422","73.4899978637695","73.120002746582","74.2600021362305","",
"Algeria","DZA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","2.52578997612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3996505737305","","64.3715362548828","","","","","","","","","","","64.0072479248047","","","",
"East Asia & Pacific (excluding high income)","EAP","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","57.597770690918","","","","","","","","80.3662261962891","","","","","","","","","","","73.1100006103516","","72.7799987792969","","74.3399963378906","74.5599975585938","74.6100006103516","74.9899978637695","74.7399978637695","75.2699966430664","76.8399963378906","77.4700012207031","79.25","81.1100006103516","82.6600036621094","82.8600006103516","82.870002746582","82.5699996948242","82.9400024414062","83.3399963378906","83.9800033569336","83.7957077026367",
"Egypt, Arab Rep.","EGY","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4078102111816","","","","","","","","","","","","","","","","",
"Euro area","EMU","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","74.1952285766602","","","","","","","","","","","53.0862808227539","","","","","54.5","","","","","","","","","","","","","","","","","","86.6287384033203","85.9474563598633","86.5810623168945","86.9558563232422","87.4016494750977","87.5390701293945","88.210693359375","88.523551940918","89.1230926513672","","90.1487197875977","90.4641036987305","91.1201019287109","","91.9167175292969","","93.2168121337891","","",
"Estonia","EST","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8335189819336","","","","","","","","","","","99.2787094116211","","","","","","","","","","","","","","","","","","","","99.776496887207","","",
"Ethiopia","ETH","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4124908447266","","","","24.6309204101562","","","","","20.0208206176758","","","22.2894897460938","","","",
"European Union","EUU","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","34.4814186096191","","","","","","","","","","53.2202301025391","","","","","","","","","","73.2735214233398","","","","","","","","","","","82.7947769165039","","","","","","","","","","","","","","91.1847076416016","",
"France","FRA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3435821533203","98.6075897216797","","99.1647415161133","99.2794494628906","98.8655624389648","98.4357376098633","98.4455795288086","98.4509201049805","97.8960494995117","97.5446166992188","97.5224227905273","97.6264724731445","97.5684661865234","","97.6722869873047","","","",
"Faroe Islands","FRO","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7685623168945","99.8078689575195","99.8556365966797","99.8083190917969","99.8322906494141","99.8598480224609","","","100","","","100","","",
"Georgia","GEO","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2679901123047","","","","","","","","","","98.1364212036133","","98.7651824951172","","99.3061370849609","99.3067169189453","97.787467956543","99.186897277832","","","99.3530197143555",
"Ghana","GHA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6698379516602","","","","","","","58.1865005493164","","","","","",
"Gibraltar","GIB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3663997650146","","24.4842891693115","","18.586799621582","","","","",
"Gambia, The","GMB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","4.28735017776489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6130790710449","","","37.4267311096191","","40.7495193481445","","",
